,AGEGROUP,SEX,INDUSTRY,xo_c,yo_c,xd_c,yd_c,indexes,dest_sa,orig_sa,0,1,2,3,4,5,6,distance,cum_dist
3479,7,female,other,153.23398594902363,-27.44320886432918,153.02681451919975,-27.55225727007204,1735,30101100111,30302105315,30302105315,30501110703,30103102107,30101100111,30306107711,0,0,0.16845486042053526,0.447196579828111
3480,10,female,professional,153.19545009494112,-27.486738459203146,153.20558606328575,-27.494565053291147,4827,30201102617,30101100114,30101100114,30301104813,30201102617,30103101509,30403109411,0,0,0.27909073183712213,0.707184835439612
3481,10,female,health,153.22327999128123,-27.383646233552938,153.01546001672375,-27.511949939195823,2249,30101100314,30501110541,30501110541,30103102007,30101100314,30202102820,30503112620,0,0,0.19194309032934861,0.5058194183071478
3482,9,male,other,153.23398594902363,-27.490706892429763,153.0140139545769,-27.4908719492188,3891,30101100407,30102100916,30102100916,30101100407,30101100442,0,0,0,0,0.16290455482720356,0.17681687459693035
3483,5,female,admin,153.0222418095418,-27.469342576285012,153.0293250835878,-27.55424691172092,5895,30202102731,30103102106,30103102106,30202102731,30302105206,0,0,0,0,0.1680950411236872,0.31312723962880695
3484,7,male,it,153.06877736579085,-27.44408659230627,152.9807044785093,-27.505464817504453,1453,30304106710,30302105206,30302105206,30304106710,0,0,0,0,0,0.055041224092927055,0.055041224092927055
3485,7,male,it,153.22277391460233,-27.57466321583499,153.07386954085467,-27.53686230122544,2421,30303106601,30503111913,30503111913,30403109426,30303106601,0,0,0,0,0.13993628391726745,0.23409010955828724
3486,5,male,manufacturing,153.12589519585242,-27.393632903218244,153.20115314426783,-27.506612450940565,1007,30201102417,30202103221,30202103221,0,0,0,30201102417,0,0,0.06176391681113253,155.43361961033077
3487,10,female,education,153.1832421495856,-27.55571964533076,153.2166896578924,-27.45716404536537,3842,30502111809,30402108624,30402108624,30503112614,30502111809,0,0,0,0,0.2187347959225271,0.25112433107222115
3488,9,male,construction,153.0997736335431,-27.55736496609837,153.2674146478199,-27.54805864423832,2518,30102101248,30503112808,30503112808,30102101214,30102101248,30203103903,30501111235,30204104509,0,0.27209068121873026,0.8370835688780646
3489,8,female,transport,153.02607252438253,-27.468465909021496,153.2095145070097,-27.468334445134868,3508,30102101242,30503113014,30503113014,30102101242,30202102915,0,0,0,0,0.29481770723991363,0.632153783281667
3490,13,female,it,153.2318859716151,-27.52372274873096,153.27297585073703,-27.5347169045486,6120,30404110007,30101100447,30101100447,30501110513,30501110531,30401108401,30503112613,30404110007,0,0.29025906672723456,0.49810557868626393
3491,5,female,it,153.02607252438253,-27.46462990297234,153.03476075878555,-27.471264943000023,4001,30101100430,30202102909,30202102909,30101100430,30403109615,0,0,0,0,0.26256718304430376,0.4721871804321852
3492,11,female,retail,153.1241377638937,-27.48640149640992,153.0135645171101,-27.540688519065053,1544,30203103802,30101100114,30101100114,30302105914,30102100939,30203103802,0,0,0,0.2151826510152741,0.8332803696682789
3493,15,male,other,153.03222245969238,-27.52787515349887,153.0221342464065,-27.52289597991212,5003,30305107418,30303106324,30303106324,30403109402,30305107418,0,0,0,0,0.12510063384724243,0.25335497949273605
3494,7,female,utilities,153.26315252563637,-27.516633776158603,153.21235307372825,-27.520047463365334,3295,30201102512,30101100121,30101100121,30306108038,30201102512,0,0,0,0,0.2548614498223613,0.3882344852538079
3495,9,female,other,153.0024314888919,-27.4878745833912,153.02702966285256,-27.57042094054953,2078,30102100917,30501111001,30501111001,30102100917,30401108505,0,0,0,0,0.3189362014657971,0.7271834135908988
3496,7,female,it,153.06082191272566,-27.559085624957717,152.97678212216402,-27.53785641133561,702,30304106712,30503113126,30503113126,30304106712,30304106810,0,0,0,0,0.14841761943305598,0.18290601673806006
3497,9,female,publicAdmin,153.01672848488312,-27.55548561171016,152.9869371449279,-27.605738437618307,3176,30102100946,30302105612,30302105612,30102100946,30101100418,30101100501,0,0,0,0.25559791991162895,0.468987527392425
3498,12,female,it,153.23945543920178,-27.561689367576022,153.07782698358756,-27.56858148759736,5235,30102100703,30501111014,30501111014,30404110005,30102100703,0,0,0,0,0.2597106008276532,0.42944973499624306
3499,11,female,health,153.0222418095418,-27.439860741433588,153.0633835628598,-27.49723603715721,3748,30304107112,30204104104,30204104104,30304107112,30301104817,0,0,0,0,0.20748767004057478,0.2807886692118821
3500,11,male,construction,153.0292399944444,-27.494990366930157,153.05101928599365,-27.56525935515792,1152,30203103603,30504113231,30504113231,30203103603,30504113708,0,0,0,0,0.13564961515271215,0.303760102558998
3501,14,male,other,152.99276534659498,-27.444184517180418,153.04761227381442,-27.51263797618332,4649,30202102821,30103102126,30103102126,30202102821,0,0,0,0,0,0.12478123165017645,0.12478123165017645
3502,11,male,financial,152.88873235131447,-27.554650036028352,153.01702311854123,-27.569279392100405,3402,30501110518,30303106032,30303106032,30304107002,30501110518,0,0,0,0,0.13538427116813215,0.15880946450014619
3503,12,male,transport,153.16887062893895,-27.493504142930107,153.02406363743802,-27.44679044232948,616,30504113526,30102100804,30102100804,30501110513,30504113526,30101100605,0,0,0,0.2454394234698089,0.47809442973245786
3504,6,female,admin,153.0222418095418,-27.49764303652384,153.26922679812736,-27.363308047181743,6342,30305107317,30504113731,30504113731,30305107317,30402108805,0,0,0,0,0.14250586055922454,0.3007257659654996
3505,5,female,accom,153.06798771263004,-27.455036398556132,153.0267548919951,-27.591591443292263,1838,30401108302,30303106502,30303106502,30101100327,30101100203,30504113522,30504113228,30103102126,30401108302,0.17812384201355572,0.7883870821189802
3506,12,male,construction,153.07021397030545,-27.37001750471758,153.01586972542236,-27.55834099548044,6324,30504113708,30204104121,30204104121,30202102820,30504113708,0,0,0,0,0.16604869014874543,0.17182040096209208
3507,13,male,utilities,153.20109904855377,-27.44560964513695,153.19671722442436,-27.540631465599795,5168,30203103509,30302105208,30302105208,30302105206,30203103509,0,0,0,0,0.16713706601217662,0.16831761021578037
3508,14,female,retail,153.16104736680532,-27.46844942732866,153.05313237998195,-27.46122336495089,1933,30402108634,30503113115,30503113115,30203103708,30402108634,30501110618,0,0,0,0.21582016139991178,0.49461804340262605
3509,10,male,utilities,153.0372602329295,-27.56659721538787,153.26544643972105,-27.49977193612996,6048,30101100407,30501110541,30501110541,30501110516,30101100407,30504113214,0,0,0,0.1739320570855003,0.44140489085776274
3510,10,male,health,153.15701248524852,-27.38729027234969,153.21162066484456,-27.454998364623886,4703,30101100137,30504113528,30504113528,30101100137,30101100418,30202103225,30404110103,0,0,0.22937702664589957,0.5169451030353509
3511,11,male,financial,153.0332831672203,-27.524677687583,153.0601735926834,-27.54805864423832,4725,30503111913,30305107632,30305107632,30503111913,30502111408,0,0,0,0,0.12017621856726717,0.14343816806393087
3512,12,female,manufacturing,153.10255105671024,-27.471913856377743,153.01982432622032,-27.5505072936466,575,30204104303,30102100728,30102100728,30204104303,30501110513,0,0,0,0,0.2833562756019959,0.43139654746332445
3513,14,female,other,153.24885640933798,-27.468944367152197,153.27967018854187,-27.644021324398395,664,30502111610,30503112620,30503112620,30502111610,0,0,0,0,0,0.05047346866741935,0.05047346866741935
3514,15,female,education,153.26343339118537,-27.493931814385743,153.02768821791426,-27.580275970591245,4575,30102100925,30305107632,30305107632,30102100925,0,0,0,0,0,0.3135176072183137,0.3135176072183137
3515,12,male,health,153.04895361117747,-27.472230726286597,153.0307405562492,-27.38204793885592,6357,30102101115,30203103708,30203103708,30101100442,30302105322,30102101115,30101100441,0,0,0.24594880022024218,0.6117029947276589
3516,5,female,professional,153.30263846998275,-27.452360271672283,153.20604707617284,-27.516236961850364,4101,30304106701,30101100123,30101100123,30103101709,30102101332,30304106701,0,0,0,0.1885206891103679,0.6112468583615243
3517,8,male,education,152.95496245175238,-27.44584884983432,153.26135650746406,-27.552726942478785,583,30102100722,30403109615,30403109615,30101100328,30103101401,30403109209,30102100722,0,0,0.2547370723782677,0.8447114586550988
3518,7,female,transport,153.26315252563637,-27.48677447168317,153.08093240077747,-27.53686230122544,5253,30403109210,30302105315,30302105315,30403109210,0,0,0,0,0,0.0907253473127175,0.0907253473127175
3519,8,female,other,153.19545009494112,-27.52340010179165,153.0285664299496,-27.534639450554728,629,30101100416,30501110517,30501110517,30501110531,30101100416,0,0,0,0,0.2160868385962483,0.21614435878019905
3520,6,male,financial,153.14854933981533,-27.507418999702058,153.07928187333664,-27.55952200971296,4947,30102100926,30302105303,30302105303,30303106107,30102100926,30103101518,30502111301,30502111503,0,0.2779336391826773,0.6584584866872942
3521,5,female,other,153.05684841206994,-27.4599154552938,153.1990351243992,-27.53425735999111,5659,30403109210,30103102120,30103102120,30403109210,30103101801,0,0,0,0,0.1939048253464047,0.35717719178303164
3522,7,female,other,153.18864756477757,-27.56034729711805,153.27986598518535,-27.53762895668379,2950,30101100421,30203103603,30203103603,30101100407,30101100441,30101100421,30202103006,0,0,0.17354569842867065,0.40862410519896397
3523,12,female,utilities,153.00891152526978,-27.468540886278504,153.22588738161258,-27.33843564030014,3976,30103101622,30302105812,30302105812,30202102731,30103101622,0,0,0,0,0.14737525850435787,0.3088897756550998
3524,13,male,it,153.03400756440624,-27.455285608723106,152.96469019719913,-27.46396290973612,4044,30304106801,30503112609,30503112609,30304106801,0,0,0,0,0,0.09473102676833432,0.09473102676833432
3525,12,female,health,153.26315252563637,-27.494279364833904,153.2193667170852,-27.54448099026248,3311,30102100933,30501111109,30501111109,30501110531,30203103909,30102100933,30306107803,0,0,0.32375106692995526,0.6846957314065181
3526,7,male,it,153.03570341121937,-27.500347357676944,153.214235191512,-27.475078950837364,3163,30201102617,30306107824,30306107824,30403109407,30201102617,30304107109,0,0,0,0.23462236365206446,0.4343323575418902
3527,8,female,transport,153.19545009494112,-27.37562690065329,153.00818466412505,-27.454998364623886,2183,30202102727,30303106221,30303106221,30202102727,30504113214,30101100412,0,0,0,0.1835938701684169,0.5239261271750908
3528,11,male,health,153.03222245969238,-27.46724186687159,152.97850614263743,-27.511949939195823,6204,30401108505,30302105224,30302105224,30303106408,30401108505,0,0,0,0,0.12420894229827682,0.3138824846082612
3529,5,male,education,153.18597936346077,-27.441956873235625,153.25715235883757,-27.545338260661453,941,30201102519,30401108118,30401108118,30501110508,30403109703,30201102519,30504113404,30304107015,0,0.14440932518388858,0.4335537512061266
3530,8,female,health,153.03146087929412,-27.522628305841053,153.07267559738818,-27.38719786655209,1391,30102100713,30303106511,30303106511,30304106810,30102100713,30103102138,30101100218,30501111022,30302105910,0.16957200395253152,0.6024197647354528
3531,8,female,publicAdmin,153.26937599567128,-27.444797887107367,153.25763100164212,-27.540631465599795,496,30102101324,30203104034,30203104034,30103102137,30202102702,30301105109,30102100739,30102101324,0,0.2894355038846178,0.6451944641919877
3532,9,female,transport,153.1505218164402,-27.50631155157109,153.07934406375853,-27.473189016178416,5822,30101100217,30402108816,30402108816,30101100217,30202103405,0,0,0,0,0.24251072140965138,0.43235225020254825
3533,7,male,publicAdmin,153.26063946802864,-27.46945308002053,153.21162112734592,-27.498839448728816,1424,30301104902,30403109615,30403109615,30302105206,30301104902,0,0,0,0,0.10313674595168176,0.11072075154779419
3534,8,male,mining,153.10508355700497,-27.390743755815897,153.27550141241213,-27.56137897398744,1889,30303106316,30203103603,30203103603,30303106316,30501110532,30101100329,30501110518,0,0,0.15426970232875137,0.6504701461005366
3535,10,male,retail,153.04032983352613,-27.39125853146651,153.21384529737563,-27.36705695410077,1551,30202103217,30102101250,30102101250,30503112614,30202103217,0,0,0,0,0.3217732646799853,0.32778527953181846
3536,14,female,retail,153.0788105460416,-27.56356946811285,152.9242367604924,-27.30993443756617,3344,30102100738,30501111030,30501111030,30101100403,30103101605,30501111112,30302105306,30102100738,0,0.246538836202477,0.6330003397674263
3537,10,male,construction,153.13362009314628,-27.410858014181024,152.93072504483845,-27.55952200971296,3049,30305107632,30101100616,30101100616,30305107632,0,0,0,0,0,0.23819249341313845,0.23819249341313845
3538,10,male,financial,153.01764260191433,-27.49509016232813,153.2144918719095,-27.528756455638856,1214,30402109104,30501110531,30501110531,30402109104,30103101701,30301105127,30501111208,30503112905,0,0.13406579466693153,0.577659803455307
3539,5,male,retail,153.08302414599285,-27.55763829599056,152.99293097906224,-27.540727500837946,882,30401108205,30203103806,30203103806,30303106525,30401108205,30201102604,30203103707,30402108910,0,0.21561012745391422,0.7847114172770714
3540,8,male,it,153.02552860396014,-27.566400303531427,153.20125391178755,-27.475939977080618,4338,30102100915,30103101701,30103101701,30102100915,0,0,0,0,0,0.2719514363163306,0.2719514363163306
3541,12,male,construction,153.04852111408883,-27.57582050502437,152.96827850939476,-27.54448099026248,2257,30101100120,30503112825,30503112825,30501110531,30504113724,30101100120,30501110516,30302105408,0,0.18528661638662453,0.5465819513352949
3542,9,male,education,153.0246271599514,-27.542818698422987,153.21923367836652,-27.35697563757315,1586,30102101211,30202103307,30202103307,30501110703,30102101211,0,0,0,0,0.3075231277193752,0.3541030574916238
3543,7,male,utilities,153.1175101692263,-27.45376385233489,153.005862849323,-27.587999203520965,3298,30102101206,30504113708,30504113708,30102101206,30203103701,0,0,0,0,0.3028575814854301,0.5075299422811137
3544,6,male,education,153.0133569270085,-27.34476932014408,153.27684787938531,-27.546615470551416,3861,30101100116,30304107016,30304107016,30304107116,30101100116,30403109418,30303106511,30503112309,0,0.19087127824566125,0.738330607187232
3545,8,male,it,153.26315252563637,-27.56802275284252,152.9829743154822,-27.56137897398744,3034,30102100804,30504113715,30504113715,30102100804,30503112620,30404110309,0,0,0,0.26406055646467186,0.5728828342674697
3546,10,female,realEstate,153.00251553017318,-27.47141225815392,153.08823634538365,-27.489640991567352,4499,30101100412,30204104302,30204104302,30101100412,0,0,0,0,0,0.2627650562905047,0.2627650562905047
3547,7,female,accom,153.03435057596744,-27.45416496841539,153.06139381544028,-27.58735466792016,4994,30305107604,30101100612,30101100612,30501111111,30202103406,30102101250,30501110623,30305107604,30301105011,0.24318615714035768,1.0815888574984494
3548,7,male,other,153.30263846998275,-27.44861992732848,153.01608794664,-27.60644849839552,5570,30203103701,30202103225,30202103225,30501111105,30203103701,30202102820,30504113523,0,0,0.10827125822239568,0.33179676920570206
3549,8,female,retail,153.08283554389902,-27.40193138281985,153.2764858697666,-27.47196749720395,5838,30401108104,30101100318,30101100318,30401108104,30302105204,30401108111,30401108105,0,0,0.28180277563011275,0.4945441788743357
3550,11,male,accom,153.07021397030545,-27.39813506202236,152.9631669302183,-27.51680193503271,4667,30102100718,30306108007,30306108007,30102100718,30402108714,30501111112,0,0,0,0.23305055254076326,0.6992382926690822
3551,5,female,health,153.03146087929412,-27.469458350415373,153.0885897832132,-27.38719786655209,5916,30101100412,30502111702,30502111702,30101100412,30301104914,0,0,0,0,0.14027917733200443,0.2593880144537196
3552,15,female,publicAdmin,152.949694275342,-27.49795772608965,153.08581786167616,-27.44800137116067,3709,30103102112,30305107418,30305107418,30501110908,30103102112,0,0,0,0,0.24811907528008428,0.27394491331541404
3553,9,male,it,153.0222418095418,-27.49618475599487,153.03299804488088,-27.54677491134786,5888,30102101312,30303106325,30303106325,30101100301,30304106810,30302105504,30503112112,30102101312,30402108629,0.23602411082786895,1.1548168995402448
3554,11,female,other,153.10255105671024,-27.446232902979848,153.08449075677953,-27.52360297320544,2524,30102101234,30201102431,30201102431,30102100738,30304106814,30306108032,30102101234,0,0,0.340831841881177,0.8151979423232701
3555,10,female,transport,153.13011886439796,-27.45721641583986,153.1548211403754,-27.3815997909988,1404,30101100112,30302105910,30302105910,30101100209,30101100112,30301105138,30306107918,30305107301,0,0.1993300995129174,0.44682977138981095
3556,7,male,other,153.1125475854038,-27.46543500780509,152.98300798157803,-27.291455925842868,4280,30102101322,30501110532,30501110532,30102101322,30202103217,0,0,0,0,0.27393512688469335,0.603320960370899
3557,12,male,publicAdmin,153.26315252563637,-27.400186655778302,152.97356635036476,-27.54790338845814,1986,30102100815,30501110823,30501110823,30302105716,30403109402,30102100815,30504113228,0,0,0.2175519257659622,0.7234547468947401
3558,7,female,transport,153.0222418095418,-27.521080722246232,153.05527947814124,-27.518907085094547,1693,30102100738,30504113230,30504113230,30304107016,30501111001,30102100738,30502111308,0,0,0.2763958469937362,0.6165171827974533
3559,11,male,retail,153.0133569270085,-27.469048194744257,152.99766597308957,-27.48604243738987,1058,30402109110,30102101313,30102101313,30402109110,30101100121,0,0,0,0,0.42589146727375005,0.7518811249118257
3560,11,female,education,153.05745555995793,-27.570668117249717,153.2854865639877,-27.39473781300198,1695,30503112513,0,0,30503112217,30503112513,30302105205,0,0,0,155.50802681796006,155.60741921647204
3561,4,male,utilities,153.10508355700497,-27.467467309401208,153.03788660322556,-27.581393959314653,536,30102155115,30101100121,30101100121,30102101119,30102155115,0,0,0,0,0.13011473810347624,0.22066763565863434
3562,11,male,transport,153.13011886439796,-27.44913961749843,153.14272303373943,-27.3815997909988,264,30403109508,30102100728,30102100728,30403109508,30102100812,0,0,0,0,0.27910697731636097,0.552576419570217
3563,12,male,health,153.03202247258406,-27.465739292176757,153.03082597416827,-27.537402961885903,3951,30403109306,30101100306,30101100306,30403109306,30503112604,30203103931,0,0,0,0.2205785989101117,0.4381026769576693
3564,5,female,education,153.0504771447525,-27.554725551960843,153.2430040445549,-27.50287056698364,1569,30202102727,30101100141,30101100141,30102100946,30202102727,30403109402,30101100428,0,0,0.2724514342500147,0.9077108486999004
3565,11,male,accom,153.22165454869508,-27.47012062668225,152.9661368792595,-27.54448099026248,1305,30501111104,30102100738,30102100738,30501111104,0,0,0,0,0,0.2448876454434549,0.2448876454434549
3566,10,female,publicAdmin,153.0289789543025,-27.472099176458062,153.04324355781665,-27.39155510171163,5423,30101100416,30501110513,30501110513,30403109402,30101100416,0,0,0,0,0.19846509225993222,0.32401589508814543
3567,9,male,professional,153.18864756477757,-27.522172591736588,153.27594994270308,-27.543060432632696,4124,30102100728,30503112614,30503112614,30102100728,30403109719,0,0,0,0,0.2526923030328321,0.5504197969195407
3568,7,male,other,153.03189304686776,-27.57527480584276,153.0308400688604,-27.33843564030014,5385,30102101333,30202103225,30202103225,30501110530,30102101333,30503112847,30402108614,0,0,0.33719132101226,0.8405114340685629
3569,12,male,education,153.02244597193985,-27.59811017975276,153.02098202153888,-27.50390626055777,4643,30103102031,30501111014,30501111014,30103102031,30302105501,30202103225,30503113101,30201102418,0,0.1586158713687071,0.5109340369801936
3570,9,male,admin,153.1250140135016,-27.48499874196395,153.04832218397885,-27.579461307253148,6188,30504113610,30102101250,30102101250,30102101115,30101100302,30504113610,0,0,0,0.29660949282496063,0.41857864699695746
3571,8,female,arts,153.03570341121937,-27.44600533251828,153.0242480490042,-27.48684847706545,2862,30103102130,30503113115,30503113115,30302105820,30304106812,30103102130,0,0,0,0.13155209739295537,0.2759168491881624
3572,8,male,health,153.04002744083607,-27.45628745905385,153.06284103155613,-27.511949939195823,4012,30101100321,30504113710,30504113710,30305107632,30101100321,0,0,0,0,0.22575790779690055,0.2795971330238082
3573,7,male,wholesale,153.250313541782,-27.49467867654266,153.06450077279084,-27.54350296298979,3756,30102101313,30201102420,30201102420,30303106416,30102101313,0,0,0,0,0.379040608061007,0.41709926782844153
3574,10,female,retail,153.02767552831835,-27.493069229083005,153.21626528213773,-27.50839891956702,1914,30102101234,30501110519,30501110519,30102101234,30502111404,30504113231,30101100433,30101100129,30401108422,0.254113374249164,1.0932356926766378
3575,13,male,education,153.29203748601515,-27.548973931453023,153.01767661930725,-27.644021324398395,3711,30403109518,30202103221,30202103221,30403109518,30202102706,30501111035,0,0,0,0.12244777729130699,0.40432902574634216
3576,10,male,transport,153.02930355928655,-27.44516606425224,153.0765191314979,-27.630172824331773,2912,30301105142,30204104508,30204104508,30503112626,30301105142,0,0,0,0,0.16188619818945404,0.21255477813779788
3577,9,female,professional,153.02930355928655,-27.4651377585396,153.00565103747942,-27.47289743630376,3575,30403109508,30101100447,30101100447,30305107353,30403109508,30101100120,0,0,0,0.23184307563915404,0.5294103055714424
3578,8,female,health,153.26813404294407,-27.460974475139132,153.25048591751175,-27.55225727007204,6073,30402108805,30103102140,30103102140,30304106712,30402108805,0,0,0,0,0.2008327269506056,0.2681007417537565
3579,13,male,education,152.95447362907078,-27.520456122335617,152.98261329516376,-27.33843564030014,6117,30101100101,30501110534,30501110534,30404110322,30101100116,30101100101,0,0,0,0.2262567547649614,0.3823562496479067
3580,14,female,education,152.92684117952615,-27.518304640959062,153.22123276037493,-27.550501733303005,4851,30204104205,30306107807,30306107807,30102101213,30203103506,30204104205,30101100101,30302105224,30101100101,0.3109507418952802,1.2355053880607563
3581,11,male,professional,153.1175101692263,-27.522652400178437,152.9972595668231,-27.550400449872484,4907,30101100124,30102101250,30102101250,30101100124,0,0,0,0,0,0.07257139997748531,0.07257139997748531
3582,6,female,financial,152.99163393573423,-27.525734672353572,153.03727729314576,-27.499935418050384,5492,30301104913,30102101107,30102101107,30301104913,0,0,0,0,0,0.12638159639194693,0.12638159639194693
3583,8,male,admin,153.0133569270085,-27.55934949413692,153.17280029804414,-27.50390626055777,194,30101100111,30204104401,30204104401,30101100111,0,0,0,0,0,0.24784628662455443,0.24784628662455443
3584,12,male,construction,153.27347087620643,-27.47311525616107,153.00638475807514,-27.51563648585305,4825,30401108204,30501110617,30501110617,30202102820,30305107632,30401108204,0,0,0,0.13753987097951015,0.3026263645387742
3585,9,male,health,153.0222418095418,-27.56953351757824,153.02779170716332,-27.47965895844633,1435,30501111112,30102101305,30102101305,30501110531,30501111112,30103101711,0,0,0,0.2899227030905117,0.37382803198194037
3586,4,male,health,152.99102571295256,-27.518657665948357,153.2266892397234,-27.495278278705,617,30305107327,30504113229,30504113229,30103101909,30302105312,30305107327,0,0,0,0.19595105994289172,0.3798900914847057
3587,7,female,education,153.02403414091822,-27.35346514098828,153.02097186472298,-27.485568452906072,2318,30202102728,30102100809,30102100809,30202102728,30103102112,30302105303,30502111503,0,0,0.2723190177072364,0.5003155997169112
3588,10,female,utilities,153.04652938146012,-27.56383607802372,153.2819541749938,-27.44354444395953,1881,30101100304,30202103423,30202103423,30101100403,30301105124,30103102120,30101100304,0,0,0.20852178394448273,0.4347556368651203
3589,11,female,publicAdmin,153.1244870768342,-27.55984794847884,153.21500104053226,-27.50974827374121,6062,30102101327,30203103512,30203103512,30102101327,0,0,0,0,0,0.3227492971173138,0.3227492971173138
3590,12,male,other,153.02312454838028,-27.49407026048856,153.2098043058642,-27.50287056698364,2792,30102101102,30101100127,30101100127,30102101102,30102101248,0,0,0,0,0.08040007275459995,0.13174150644187352
3591,9,male,health,153.00882101971322,-27.48182073056671,153.0225307662131,-27.50287056698364,4348,30502111718,30102100917,30102100917,30502111718,30303106103,0,0,0,0,0.2922692311053905,0.389416922018824
3592,9,female,mining,153.21867956713714,-27.516178771504748,153.02467891675843,-27.51950895051352,545,30102100926,30101100444,30101100444,30102100926,30103102112,0,0,0,0,0.13171528449475792,0.38122921177442853
3593,7,female,construction,153.0568762971145,-27.396197010066043,153.28092071144786,-27.38204793885592,3908,30101100120,0,0,0,30501110708,30501111236,30203103815,30101100120,30302105405,155.66543600774048,156.01700785728596
3594,8,female,retail,153.14854933981533,-27.38467708846253,153.0229811826915,-27.511949939195823,3045,30306107824,30501110530,30501110530,30306107824,30203103708,0,0,0,0,0.13114959780722002,0.2889684261033424
3595,12,male,transport,153.2198948544265,-27.450396832186858,152.98776931809266,-27.389899011158068,5300,30404110322,30103102129,30103102129,30103102007,30101100433,30404110322,30303106110,0,0,0.19379339688766664,0.5961309899533298
3596,13,female,admin,153.01787602912776,-27.44418245619224,153.06811492751785,-27.571800597124188,5397,30102100939,30202102713,30202102713,30501110519,30102100939,30503112609,30504113228,0,0,0.36207574606522586,0.7461300584865114
3597,12,female,retail,153.19545009494112,-27.48971303818743,153.2176573069753,-27.5110803660014,1239,30402108717,30102101220,30102101220,30501110536,30402108717,30501110530,30502111412,0,0,0.35400732577501665,0.5282645202511935
3598,7,male,transport,153.1116904406942,-27.556043063023044,153.1995005359526,-27.57581095608465,4411,30201102420,30101100407,30101100407,30404110116,30501110531,30201102420,30304106809,0,0,0.25413970615746206,0.6527463938374591
3599,11,female,other,153.16887062893895,-27.52771485481554,153.02546723855573,-27.454764698303407,3531,30402108614,30102101229,30102101229,30402108614,30504113420,30503112833,0,0,0,0.38503319069654535,0.5856931083146641
3600,5,female,education,153.18398603364136,-27.485962611366727,153.06310443365177,-27.55952200971296,3829,30404110331,30102100806,30102100806,30102100734,30304106810,30504113230,30404110331,0,0,0.326967388324034,0.4352835881208749
3601,11,female,admin,153.21233006074212,-27.51914817195228,153.05263675684455,-27.469461445254552,4237,30203103701,30102101331,30102101331,30203103701,30101100306,30103101713,30102101302,0,0,0.2427157377108557,0.6879187651641696
3602,8,female,other,152.9402821850216,-27.51798816450006,153.01564523448596,-27.43719775160268,6209,30101100606,30303106324,30303106324,30504113229,30101100420,30403109506,30101100606,0,0,0.1720628399157224,0.8223116369582832
3603,8,female,education,153.25882344368324,-27.464892247871614,153.2081308195214,-27.550219699200497,6114,30401108115,30102101332,30102101332,30202102727,30401108115,30101100422,30501110814,0,0,0.354939746899518,0.9430270260889214
3604,10,male,education,153.10742463687535,-27.46784525852468,152.9764255478667,-27.540688519065053,1719,0,30501110530,30501110530,0,0,0,0,0,0,0.0,0.0
3605,13,male,utilities,153.01456006509784,-27.472155783536994,153.26873264584623,-27.45414844097219,5441,30102101248,30202103011,30202103011,30403109210,30102101248,30305107408,0,0,0,0.31141911271342365,0.7808262774791419
3606,13,female,other,153.0222418095418,-27.5648622987392,153.02231823208135,-27.3815997909988,594,30401108505,30502111609,30502111609,30303106615,30401108505,0,0,0,0,0.17104449633612806,0.2787688967279979
3607,10,male,financial,153.04852111408883,-27.53342075276589,153.20127423322324,-27.46991993959056,4524,30102100734,30403109402,30403109402,30102100734,30304107109,30102101232,0,0,0,0.3261488683489347,0.8067490993570378
3608,10,male,other,153.07959510486145,-27.570303613182737,153.02173050705508,-27.361717943186413,62,30203104022,30102101107,30102101107,30203104022,30101100407,30303106511,30304107015,0,0,0.20966017226762385,0.5591718707348456
3609,4,male,professional,152.97394558081882,-27.493930776696317,153.1978948266018,-27.49232941777652,2323,30302105323,30102100936,30102100936,30302105323,0,0,0,0,0,0.2686211720021881,0.2686211720021881
3610,11,male,health,153.02734085703267,-27.558205373751388,153.26400935539226,-27.494565053291147,3430,30101100314,30302105206,30302105206,30305107353,30101100314,30403109519,0,0,0,0.18126447499281662,0.5563359468809431
3611,7,female,construction,153.0372602329295,-27.55373610652963,153.22070525065726,-27.48187945798379,3377,30303106038,30501110533,30501110533,30103102007,30403109715,30303106038,30202102830,0,0,0.14262379039032289,0.7070231218792108
3612,9,male,health,153.10255105671024,-27.51967915595335,153.2015140119579,-27.485720677806327,1504,30403109615,30305107630,30305107630,30302105205,30403109615,0,0,0,0,0.06789448737910524,0.07916043814365879
3613,9,female,other,153.0264660298729,-27.487577423674704,153.08310127830757,-27.521868460671328,3676,30401108111,30101100114,30101100114,30501110919,30103101912,30102100815,30303106601,30401108111,0,0.2897294826311817,0.7240221668728253
3614,13,male,utilities,153.0523384084289,-27.470883433645856,153.00794246607666,-27.401222967552822,2032,30204104522,30402108705,30402108705,30503112214,30302105803,30204104522,0,0,0,0.187944888778951,0.3732936299181482
3615,10,male,arts,152.97394558081882,-27.52161578363023,153.2753157084947,-27.514378172560377,6373,30102101302,30402108628,30402108628,30102101302,30402108805,30401108422,0,0,0,0.4226442062151615,0.8130632472492685
3616,6,female,admin,153.0133569270085,-27.467740736807528,152.99996686236398,-27.51600695904964,1183,30101100207,30304107112,30304107112,30503113111,30302105401,30101100207,0,0,0,0.12719690348451324,0.3328829524679271
