,level_0,AGEGROUP,SEX,INDUSTRY,xo_c,yo_c,xd_c,yd_c,indexes,dest_sa,orig_sa,0,1,2,3,4,5,6,distance,cum_dist
7775,7775,11,male,education,152.87886043744783,-27.55340127607015,153.27586084898095,-27.56583746153316,1164,30101100618,30102101305,30102101305,30101100618,30102101305,0,0,0,0,0.09051910649036637,0.18103821298073275
7776,7776,5,female,manufacturing,153.1608778831794,-27.49524115432939,153.21524925521246,-27.5443174405803,8478,30503112614,30101100305,30101100305,30101100305,30101100614,30503112614,0,0,0,0.19099844810945976,0.2386383429067658
7777,7777,8,male,health,153.26315252563637,-27.51866261144559,152.96540296060712,-27.54448099026248,10891,30102100739,30304107008,30304107008,30501111208,30304107008,30102100739,30102100739,30102100739,0,0.2260331655578104,0.3989465819831627
7778,7778,13,male,transport,152.98118693643693,-27.56422617301446,153.0649488300769,-27.534335455886342,6660,30503112112,30201102312,30201102312,30202102736,30503112112,0,0,0,0,0.09681988809628551,0.10948506411529757
7779,7779,5,male,education,153.00891152526978,-27.454698882577272,152.9684999189831,-27.432360943594126,7875,30101100430,30103102138,30103102138,30101100430,30101100134,30103102138,0,0,0,0.12068939149167279,0.25036159616310766
7780,7780,13,male,education,152.8921350466477,-27.52197903591052,153.01675547745927,-27.569279392100405,3270,30103101401,30101100605,30101100605,30101100605,30103101401,0,0,0,0,0.11385889519560126,0.11385889519560126
7781,7781,12,male,construction,153.1099600387647,-27.3894124093193,153.0217180281896,-27.54350296298979,3301,30301104804,30401108111,30401108111,30301104804,30401108111,0,0,0,0,0.16840404103073892,0.33680808206147783
7782,7782,11,male,utilities,153.19545009494112,-27.449141962537357,153.21282481460082,-27.512043414584337,6816,30501111204,30502111731,30502111731,30501111204,30502111731,0,0,0,0,0.0616803882028263,0.1233607764056526
7783,7783,12,male,manufacturing,153.0372602329295,-27.528368741767625,153.0215109182397,-27.607632440797904,9960,30203103603,30102100926,30102100926,30203103603,0,0,0,0,0,0.2964093933135331,0.2964093933135331
7784,7784,5,female,admin,153.08495363290336,-27.59216192529072,152.96779956979998,-27.550300162999687,2164,30305107301,30402108634,30402108634,30305107301,30303106324,0,0,0,0,0.20685791170772702,0.2974886476719418
7785,7785,12,male,professional,153.0178087763124,-27.444321907005783,153.27808425376415,-27.511949939195823,5578,30202102728,30202102712,30202102712,30202102712,30202102712,30202102728,30202102712,0,0,0.0038804376448197133,0.007760875289639427
7786,7786,9,female,manufacturing,153.0695815930324,-27.453569670462844,153.21396085987035,-27.35697563757315,7191,30503112806,30103101620,30103101620,30503112806,30103101620,0,0,0,0,0.13677557085034495,0.2735511417006899
7787,7787,13,female,education,153.0997076720784,-27.472077864339848,153.27447275189274,-27.46313145271671,11436,30101100323,30103101401,30103101401,30101100323,30103101401,0,0,0,0,0.11790104099932489,0.23580208199864977
7788,7788,13,female,construction,153.23398594902363,-27.517157595974147,153.18005609251938,-27.50029170494029,12140,30305107339,30303106513,30303106513,30303106511,30305107339,0,0,0,0,0.08687853935233764,0.0887931018304448
7789,7789,13,female,financial,153.04002744083607,-27.55081382032853,153.20942718091953,-27.49762093367746,2125,30403109311,30304107016,30304107016,30403109311,0,0,0,0,0,0.04645781729367954,0.04645781729367954
7790,7790,6,female,health,152.95226824191576,-27.489213625864604,153.0699917457626,-27.47765078728623,12388,30202102726,30502111609,30502111609,30202102726,30502111609,0,0,0,0,0.10667848182704044,0.21335696365408088
7791,7791,12,female,mining,153.02899011871776,-27.550871956712832,153.2073984155995,-27.520105455848856,11161,30403109615,30303106617,30303106617,30403109615,30303106617,0,0,0,0,0.10700971694818168,0.21401943389636335
7792,7792,12,male,health,153.0454574557305,-27.56483902180919,153.02384672855314,-27.48605390896057,6111,30101100209,30401108111,30401108111,30101100209,30401108111,0,0,0,0,0.225789923327162,0.451579846654324
7793,7793,10,female,retail,153.08302414599285,-27.48913324625554,153.03955385897908,-27.5443174405803,8604,30103101824,30301105127,30301105127,30103101824,30301105127,0,0,0,0,0.0447462491860421,0.0894924983720842
7794,7794,12,male,other,153.06759509476666,-27.469058256713048,153.02174167764736,-27.53762895668379,4409,30203103708,30204104134,30204104134,30202103415,30203103708,30204104134,30202102802,0,0,0.13123045158741545,0.33905152553438234
7795,7795,9,female,health,153.27109948215713,-27.47136529626281,153.2222918614843,-27.59283492569824,1909,30204104408,30501110622,30501110622,30204104408,30501110622,30501110621,0,0,0,0.13878316137142252,0.2835663747132602
7796,7796,9,male,transport,153.06266148257367,-27.447903787126744,153.01654360164378,-27.384826342566303,8632,30303106221,30501111213,30501111213,30303106221,30501111213,0,0,0,0,0.10551490269873276,0.21102980539746552
7797,7797,5,female,it,153.18536318478198,-27.515066751425422,153.04635803646892,-27.448497745911425,2945,30202103011,30504113710,30504113710,30501110531,30202103011,0,0,0,0,0.13357129317372285,0.14222516346562608
7798,7798,10,male,utilities,153.2819909838788,-27.44853086680425,152.96111102247707,-27.558973470878023,72,30306108038,30501111110,30501111110,30503112904,30306108038,0,0,0,0,0.15198353448031887,0.2139244607346693
7799,7799,10,female,construction,153.03191806915976,-27.51965614089321,153.27023938971865,-27.394618942288936,4830,30204104121,30401108103,30401108103,30204104121,30201102617,30401108103,0,0,0,0.2317633347963498,0.4675329168141936
7800,7800,10,male,health,153.23893487312108,-27.49741084526793,153.27103518815196,-27.540727500837946,11219,30202103310,30403109615,30403109615,30202103310,0,0,0,0,0,0.10345518526550515,0.10345518526550515
7801,7801,5,female,other,153.05684841206994,-27.4599154552938,153.1990351243992,-27.53425735999111,8499,30101100116,30101100129,30101100129,30101100129,30101100129,30101100129,30101100116,0,0,0.01362821187962063,0.01362821187962063
7802,7802,10,male,it,153.0481090428026,-27.52559409953803,153.20276513939658,-27.52892244117193,12008,30501111222,30401108401,30401108401,30501111222,30403109311,0,0,0,0,0.07059639253343583,0.13177843294519997
7803,7803,6,female,publicAdmin,153.26343339118537,-27.552262429267557,153.2148355586675,-27.545338260661453,5832,30501110531,30303106513,30303106513,30501110531,30303106513,0,0,0,0,0.10082282731013385,0.2016456546202677
7804,7804,10,female,retail,152.98665358315216,-27.464645045606407,153.06832334998123,-27.351655736738923,11938,30201102617,30401108103,30401108103,30201102617,30403109210,30401108410,0,0,0,0.16984782478981666,0.34560950902666593
7805,7805,11,male,manufacturing,153.04969357418346,-27.492448281111983,153.20875955422434,-27.389899011158068,4032,30301105109,30501111202,30501111202,30301105109,30501111202,30501111202,30302105406,0,0,0.11968672827251185,0.2668530296760661
7806,7806,12,male,professional,153.173504791303,-27.46766552020126,153.03983812332564,-27.46122336495089,7950,30401108117,30501110621,30501110621,30504113709,30501111107,30401108117,30504113701,0,0,0.11567487702690321,0.2739702092949006
7807,7807,11,male,accom,153.0222418095418,-27.52231074194392,153.1561225369211,-27.546024425361804,6843,30504113708,30403109615,30403109615,30403109615,30403109615,30504113708,30403109615,0,0,0.03803658283074776,0.07607316566149552
7808,7808,7,male,retail,153.18864756477757,-27.46900293509627,152.98389822163722,-27.53024723227312,3328,30102101211,30501110612,30501110612,30102101211,30501110612,0,0,0,0,0.2516276530996314,0.5032553061992628
7809,7809,12,female,publicAdmin,153.00181354512878,-27.38976046238096,153.04636607665807,-27.54805864423832,12605,30504113420,30304107002,30304107002,30504113420,30304107002,0,0,0,0,0.0970868941980036,0.1941737883960072
7810,7810,5,female,wholesale,153.22345799597412,-27.46506562581884,153.03948836164,-27.545637074608955,10694,30102100723,30103101701,30103101701,30102100723,30103101701,30101100430,30101100430,30503112401,0,0.17296438045209941,0.7012105026678361
7811,7811,7,male,publicAdmin,153.18458176764906,-27.527967091836175,153.09247967917665,-27.465154216741176,2013,30102101301,30101100209,30101100209,30102101301,30302105524,0,0,0,0,0.15594522276145942,0.411278579296824
7812,7812,13,male,education,153.15826440642934,-27.524173298439408,153.0217867503128,-27.507552484588864,6324,30501111030,30503113007,30503113007,30501111030,30503113007,30503113007,30503113007,0,0,0.05042714798075194,0.10085429596150387
7813,7813,10,male,other,153.06570693529963,-27.52543293969521,153.01894563805757,-27.414943468499573,8633,30101100323,30101100618,30101100618,30101100323,30101100618,0,0,0,0,0.02858410444219024,0.05716820888438048
7814,7814,8,female,other,153.02331703734745,-27.54273148696682,153.25578197735828,-27.403310363985835,10558,30202102712,30501110528,30501110528,30202102712,30501110528,30404110303,30305107632,0,0,0.10495665972036951,0.3955033041940051
7815,7815,12,female,agriculture,153.19065049851488,-27.490342343354715,153.0797918721433,-27.524960883560045,3316,30401108412,30401108111,30401108111,30401108412,30401108111,0,0,0,0,0.013767933331592213,0.027535866663184427
7816,7816,7,female,retail,153.22327999128123,-27.558701906865263,153.0208136515531,-27.511949939195823,9760,30203103708,30101100403,30101100403,30203103708,30101100423,0,0,0,0,0.13300405860979245,0.28028720524558526
7817,7817,6,male,education,152.98476120472844,-27.492131967349756,153.18642911760074,-27.49977193612996,3913,30303106511,30303106516,30303106516,30303106511,30303106516,30303106516,30303106516,30303106516,30303106516,0.013190240430490588,0.026380480860981177
7818,7818,11,female,agriculture,152.8996400736507,-27.53791677303827,153.01977813565395,-27.53514666214608,5363,30102100925,30203103603,30203103603,30102100925,0,0,0,0,0,0.299385063029027,0.299385063029027
7819,7819,5,male,health,153.08460096633496,-27.44878973492005,153.27898915890086,-27.48123189731219,8621,30101100336,30101100504,30101100504,30101100504,30101100336,30101100504,0,0,0,0.007943553323258324,0.015887106646516647
7820,7820,6,female,health,153.26937599567128,-27.442224007876217,153.03380454721847,-27.56137897398744,1804,30304106907,30203104034,30203104034,30203103509,30304106907,30203103509,30404110007,0,0,0.16045440402692215,0.6254895753462003
7821,7821,5,female,arts,153.02686302568134,-27.48883278410696,153.21200155023016,-27.46396290973612,3996,30102100929,30303106324,30303106324,30101100403,30303106324,30102100929,30102101242,30303106324,0,0.22799448880098033,0.7120133156719455
7822,7822,11,female,other,153.04477345359862,-27.386506787115437,153.02527361247658,-27.535596838370715,6351,30403109311,30403109311,30403109311,30403109311,30403109311,0,0,0,0,0.0,0.0
7823,7823,13,male,transport,153.07051618728872,-27.491663192564,153.0205002937484,-27.291455925842868,5271,30401108114,30305107632,30305107632,30401108114,30305107632,0,0,0,0,0.05677823924760633,0.11355647849521266
7824,7824,7,male,education,152.98476120472844,-27.468881208132004,153.01159585731438,-27.54677491134786,6546,30501110531,30501110703,30501110703,30501110531,30501110703,0,0,0,0,0.017889824783674204,0.03577964956734841
7825,7825,9,female,accom,153.30263846998275,-27.487655771528768,152.95813785743937,-27.558070264698507,7352,30203103603,30103102007,30103102007,30203103603,30103102107,30103102107,30103102107,30103102107,0,0.08451008565737422,0.16137811716533687
7826,7826,6,male,retail,153.23398594902363,-27.5279825941202,153.2883556997169,-27.53686230122544,9413,30302105206,30402108624,30402108624,30302105206,0,0,0,0,0,0.18154809041607856,0.18154809041607856
7827,7827,12,female,retail,153.1175101692263,-27.441524756737323,153.05916393668136,-27.36705695410077,4854,30404109810,30302105802,30302105802,30404109810,30501111013,30302105501,30302105712,0,0,0.08700340279197918,0.21479357725728082
7828,7828,5,female,professional,153.02899011871776,-27.557599401494603,153.03694033185823,-27.521868460671328,11384,30502111718,30102100808,30102100808,30102100727,30502111718,0,0,0,0,0.1851949394815065,0.22508593501974083
7829,7829,8,male,publicAdmin,153.21042429106706,-27.545213861868028,153.02143023494003,-27.466341940371144,5879,30102100710,30301105142,30301105142,30102100812,30202102712,30102100710,30504113602,30504113602,30504113602,0.17659899903509751,1.0359085918546742
7830,7830,7,female,education,152.9860868109878,-27.48347230284734,153.2135339285968,-27.51294798138885,5502,30301104813,30501110611,30501110611,30202103223,30301104813,30503112603,0,0,0,0.0635974801407945,0.24280598308065862
7831,7831,6,female,it,153.0684470667671,-27.50413698789413,153.01440920919904,-27.43276478317565,12166,30401108104,30501110513,30501110513,30401108104,30501110513,0,0,0,0,0.11095203248210501,0.22190406496421003
7832,7832,14,male,arts,153.02159404823868,-27.47008523832515,153.21119342038867,-27.48744044308632,7178,30402108629,30402108629,30402108629,30402108629,30402108629,0,0,0,0,0.0,0.0
7833,7833,7,male,transport,153.14621948765037,-27.44396488226083,153.2616637744669,-27.45716404536537,11318,30102100901,30101100605,30101100605,30102100738,30102100901,0,0,0,0,0.13419141956403483,0.13445195258307802
7834,7834,11,male,financial,153.02899011871776,-27.492763937987892,153.05922537049767,-27.4126078269379,6550,30503112103,30403109433,30403109433,30503112103,30504113420,30503112603,30501111115,0,0,0.11086695391598905,0.2506942987820476
7835,7835,12,male,retail,152.99461906035864,-27.473566506362527,153.08901328446245,-27.36579843349057,1730,30101100407,30503112704,30503112704,30101100407,30404110324,0,0,0,0,0.20754704482461742,0.45685479524452793
7836,7836,9,female,health,153.22503008749774,-27.44724364403188,153.0337893119244,-27.507552484588864,3818,30303106403,30101100407,30101100407,30303106403,30101100102,30303106403,0,0,0,0.06866900617549246,0.22387578255227947
7837,7837,9,male,professional,153.00882101971322,-27.56645384925069,153.04641782175938,-27.460655445855338,11191,30501110536,30304107016,30304107016,30501110536,30304107016,30304107002,30304107016,30304107016,0,0.0777710521757012,0.16254411901030816
7838,7838,7,female,transport,153.0263695559118,-27.54798703289409,152.97945130790336,-27.546024425361804,343,30203103603,30503112627,30503112627,30203103603,0,0,0,0,0,0.12260464860555996,0.12260464860555996
7839,7839,12,female,construction,153.30484595464551,-27.53111194862362,153.27680101700173,-27.57932668807299,1660,30103101620,30503111913,30503111913,30503111913,30503111913,30103101620,30503111913,0,0,0.13493819892218406,0.2698763978443681
7840,7840,15,male,retail,153.08302414599285,-27.36258797894568,153.21700007980238,-27.496915434067404,586,30103102120,30501110624,30501110624,30103102120,30501110624,0,0,0,0,0.1149681112958075,0.229936222591615
7841,7841,10,male,transport,153.12589519585242,-27.49173859859985,153.01757114626017,-27.49935876928317,503,30303106207,30403109610,30403109610,30403109207,30303106207,0,0,0,0,0.09772018466500068,0.15441014623847316
7842,7842,12,female,arts,153.173504791303,-27.55544672478189,152.95035924460376,-27.48536271579389,5232,30102100946,30102100901,30102100901,30102100901,30102100946,0,0,0,0,0.05111581145951766,0.05111581145951766
7843,7843,8,female,agriculture,153.26813404294407,-27.435458572597764,152.91910473887057,-27.558070264698507,9686,30501110536,30501110519,30501110519,30501110536,30501110519,0,0,0,0,0.0037960060306370547,0.0075920120612741095
7844,7844,8,female,health,153.02576253233437,-27.467837504147067,153.2132512007787,-27.370513432286128,10050,30304106712,30304107016,30304107016,30304106712,30304107016,0,0,0,0,0.019836532814950902,0.039673065629901805
7845,7845,10,male,professional,152.98950952655383,-27.500891428457724,153.08288914222612,-27.4311434439046,10833,30303106511,30306107905,30306107905,30303106511,30303106020,30303106020,30306107905,0,0,0.03020715004687974,0.06439615683129192
7846,7846,4,female,other,153.250313541782,-27.570029393054803,153.07560420656205,-27.550219699200497,8205,30504113231,30204104215,30204104215,30504113231,30204104215,0,0,0,0,0.15574902310329336,0.3114980462065867
7847,7847,7,female,transport,153.1436391352937,-27.520464327086906,153.03853381929213,-27.540631465599795,8872,30501111030,30501111030,30501111030,30501111030,30501111030,30501111030,30501111030,0,0,0.0,0.0
7848,7848,12,male,financial,153.0291829647901,-27.462892198042727,153.16417473854986,-27.49232941777652,4124,30102100728,30101100112,30101100112,30102100728,0,0,0,0,0,0.041284574742647275,0.041284574742647275
7849,7849,12,female,transport,153.1821023756239,-27.44519751588833,153.05060812018797,-27.545338260661453,772,30504113526,30504113526,30504113526,30504113526,30504113526,30504113526,30504113526,0,0,0.0,0.0
7850,7850,11,female,other,153.04411407001214,-27.49237268488213,153.21055776830843,-27.463270196825544,7007,30101100324,30101100112,30101100112,30101100324,30101100112,0,0,0,0,0.01937704133593041,0.03875408267186082
7851,7851,10,female,health,153.1608778831794,-27.47039672191201,153.02939000149297,-27.505464817504453,7874,30102100728,30102100728,30102100728,30102100728,30102100728,0,0,0,0,0.0,0.0
7852,7852,8,female,construction,153.1175101692263,-27.38576552208896,153.04072814653108,-27.45033544781302,4023,30101100602,30101100602,30101100602,30101100602,30101100602,0,0,0,0,0.0,0.0
7853,7853,9,female,education,153.0133569270085,-27.447898246684552,153.21029577784594,-27.48365992034573,12461,30501110531,30501111112,30501111112,30501110531,30501110519,0,0,0,0,0.011391376633477881,0.01930783972451621
7854,7854,10,male,accom,153.23398594902363,-27.56666968273146,153.28999438660014,-27.48187945798379,11571,30302105315,30101100122,30101100122,30101100407,30101100122,30302105315,0,0,0,0.1570631924928895,0.20199217840019734
7855,7855,9,female,education,153.0133569270085,-27.47285914976076,153.06628939206706,-27.43276478317565,10991,30202103415,30202102820,30202102820,30202103415,0,0,0,0,0,0.011613474604891273,0.011613474604891273
7856,7856,5,male,mining,152.96592723276314,-27.447421692000383,153.18826018353317,-27.389899011158068,7087,30504113309,30402108632,30402108632,30402108632,30402109111,30504113309,30402109111,30403109418,0,0.17217950259817758,0.40981502639082934
7857,7857,10,female,construction,153.1175101692263,-27.543693763008548,153.02815461091225,-27.545338260661453,8471,30501110513,30502111808,30502111808,30501110513,30502111808,0,0,0,0,0.033037034138520174,0.06607406827704035
7858,7858,11,male,retail,153.04695398895086,-27.555874509887644,153.2578583411018,-27.448497745911425,612,30101100606,30101100412,30101100412,30101100429,30101100407,30101100606,30101100412,0,0,0.06512594431165787,0.14381664978379113
7859,7859,6,female,education,153.23398594902363,-27.489128921304257,153.2083662759223,-27.5347169045486,10731,30402108716,30503112103,30503112103,30503112103,30402108716,30103101918,0,0,0,0.17397136421764936,0.43554685595979614
7860,7860,10,male,transport,153.29080298412964,-27.467602756119582,153.05637642778277,-27.445959484731432,7612,30204104542,30302105802,30302105802,30401108105,30204104542,30202103405,30103101711,30502111802,0,0.16339276539281258,0.5210660777825372
7861,7861,10,male,publicAdmin,152.8921350466477,-27.55625341114427,153.27396867788838,-27.569279392100405,3859,30501110531,30101100408,30101100408,30501110531,30101100408,0,0,0,0,0.18755176783644584,0.3751035356728917
7862,7862,5,male,transport,153.250313541782,-27.47500921608748,152.9518236558345,-27.540727500837946,8575,30501110531,30101100114,30101100114,30501110531,30101100407,0,0,0,0,0.21042243940032618,0.3906958737074526
7863,7863,7,male,professional,153.02831513356688,-27.49351069382108,152.97139622598655,-27.51294798138885,9808,30203104003,30103102008,30103102008,30103102007,30203104003,0,0,0,0,0.12567439812224768,0.1279863613607931
7864,7864,9,female,other,153.2808097610855,-27.566615371656425,153.081612087354,-27.575333971695784,2544,30101100305,30101100421,30101100421,30101100421,30101100305,0,0,0,0,0.04974707943679895,0.04974707943679895
7865,7865,10,female,transport,153.25882344368324,-27.54761287107644,153.0194048250867,-27.588292967129625,10972,30501110536,30501110518,30501110518,30501110518,30501110518,30501110536,30501110518,30501110518,0,0.0025836175366361785,0.005167235073272357
7866,7866,10,male,it,152.96213708265685,-27.49450584747715,153.06486235679685,-27.469461445254552,9141,30101100408,30504113718,30504113718,30504113731,30101100408,0,0,0,0,0.21929608469719059,0.22420594935633814
7867,7867,5,male,mining,153.02607252438253,-27.398761868365877,152.97099075221757,-27.4126078269379,10435,30501110531,30404110322,30404110322,30501110531,30404110322,0,0,0,0,0.08365369267235256,0.16730738534470513
7868,7868,8,female,construction,153.07135320042488,-27.58202177049022,153.27873592158687,-27.487410218629734,8501,30305107631,30504113230,30504113230,30504113420,30305107631,30504113230,30504113504,0,0,0.12441734443220871,0.27810576513872254
7869,7869,8,female,utilities,153.0363690499815,-27.59396545241181,152.96786912427706,-27.48187945798379,4516,30303106511,30303106416,30303106416,30303106416,30303106409,30303106511,30303106416,0,0,0.04565405536217543,0.1279636297959981
7870,7870,9,female,health,153.02576253233437,-27.56018926926599,153.03493834235218,-27.432360943594126,7883,30503112505,30303106601,30303106601,30501110531,30503112505,0,0,0,0,0.15378776732532592,0.19703520646500428
7871,7871,12,male,other,153.0061490918481,-27.55725588401292,153.08223359197876,-27.46464831132648,2696,30204104408,30204104404,30204104404,30204104416,30204104408,30204104213,30204104416,30204104213,30204104213,0.018352429991901058,0.06767446294331808
7872,7872,6,male,it,153.0222418095418,-27.556899885791708,153.0668645706739,-27.462507440669903,4013,30403109713,30404110301,30404110301,30404110301,30404110303,30403109713,0,0,0,0.05578355918927418,0.06931839243946962
7873,7873,11,male,education,153.02607194927532,-27.49574684577142,152.96911906506574,-27.50737644082741,6154,30304107002,30305107632,30305107632,30304107002,30305107632,0,0,0,0,0.03146043407955283,0.06292086815910566
7874,7874,8,female,transport,153.16887062893895,-27.491521435085456,152.99658133727547,-27.607632440797904,2425,30401108402,30401108117,30401108117,30401108402,30401108117,0,0,0,0,0.02878422697305869,0.05756845394611738
7875,7875,8,female,health,153.02734085703267,-27.48544032655443,153.08387432387013,-27.3947945636155,7638,30501110528,30501110528,30501110528,30501110528,30501110528,0,0,0,0,0.0,0.0
7876,7876,9,male,it,153.0514015115289,-27.45886937797148,152.97607747374224,-27.50839891956702,10471,30503112104,30202103011,30202103011,30202103011,30503112104,30202103011,0,0,0,0.06448645891295428,0.12897291782590856
7877,7877,8,female,manufacturing,153.1436391352937,-27.364029839773163,153.22903044870725,-27.558070264698507,3105,30501110531,30501110541,30501110541,30501110531,30501110519,30501110519,0,0,0,0.0067638667779840655,0.014680329869022395
7878,7878,10,female,mining,153.2176807658882,-27.467176214201658,153.0153085417938,-27.48187945798379,6472,30501110531,30102101313,30102101313,30501110531,30102101313,0,0,0,0,0.30639285326496013,0.6127857065299203
7879,7879,13,male,transport,153.0311227614053,-27.525780703882702,152.98620599048027,-27.53093193960409,4039,30101100306,30501110519,30501110519,30501110513,30501110519,30501110519,30101100306,0,0,0.17806623988262812,0.1968782191164208
7880,7880,9,female,transport,153.0351375439035,-27.56185305176172,152.9829070962315,-27.60258676534434,11569,30503113126,30404110107,30404110107,30503113126,0,0,0,0,0,0.07130882077653763,0.07130882077653763
7881,7881,9,male,financial,153.02930355928655,-27.576272259247958,152.9489108066095,-27.550501733303005,9593,30403109416,30403109311,30403109311,30403109416,30403109311,30403109209,0,0,0,0.04827858092638766,0.12328127645778922
7882,7882,7,male,transport,153.04002744083607,-27.445491682952248,153.21740824360324,-27.54697894445041,9105,30403109207,30101100448,30101100448,30101100403,30101100448,30403109207,0,0,0,0.255459461648943,0.3538922601450565
7883,7883,13,male,health,153.26315252563637,-27.406491600488724,152.93930902328106,-27.51563648585305,7351,30501111001,30502111504,30502111504,30501111001,30502111504,0,0,0,0,0.01745595355547453,0.03491190711094906
7884,7884,12,male,admin,153.21867956713714,-27.45481539053837,153.0161602604134,-27.55952200971296,5579,30402108903,30404109804,30404109804,30402108903,30404109804,0,0,0,0,0.09060165575808812,0.18120331151617625
7885,7885,12,female,construction,152.9823989801755,-27.55938613008715,153.0355854648547,-27.458935966287694,10119,30501110531,30101100141,30101100141,30501110531,30101100141,30103102031,30101100141,0,0,0.21688374918601747,0.6516537500562742
7886,7886,10,male,professional,153.03222245969238,-27.4976002440804,153.15832483206805,-27.50974827374121,9104,30101100123,30401108412,30401108412,30501110536,30101100123,30403109615,0,0,0,0.26684438027626395,0.5169021204078428
7887,7887,6,female,education,153.04975188005824,-27.518993127349702,153.02377274461136,-27.608565568847443,6601,30501110531,30302105712,30302105712,30501110531,30302105712,0,0,0,0,0.06942701434975938,0.13885402869951877
7888,7888,11,female,health,153.04372101487803,-27.46420176735055,153.03403204874488,-27.36437543478704,5020,30304107116,30304107109,30304107109,30304107116,30304107109,0,0,0,0,0.010850262324820047,0.021700524649640094
7889,7889,8,female,retail,153.19545009494112,-27.46968307156272,153.032082442863,-27.50006194115257,1123,30102101214,30102101213,30102101213,30102101214,30102101213,0,0,0,0,0.010168917885413355,0.02033783577082671
7890,7890,13,female,other,153.21246242695378,-27.49571710108953,153.055197259644,-27.51442547655726,8517,30203103512,30501111029,30501111029,30203103512,30501111029,0,0,0,0,0.12874324668543793,0.25748649337087587
7891,7891,9,female,retail,153.26315252563637,-27.4872373616249,153.290076032357,-27.58983118665081,9337,30101100136,30504113508,30504113508,30101100136,30202102736,0,0,0,0,0.22324225951941803,0.4894350122163649
7892,7892,11,female,health,153.20858253918425,-27.57260472879403,153.17296276945183,-27.507552484588864,10424,30203103603,30303106408,30303106408,30203103603,30303106511,0,0,0,0,0.19626726081606077,0.37391368102273514
7893,7893,12,male,manufacturing,153.01313656986954,-27.35048439199376,152.96193855299742,-27.361717943186413,11081,30501110903,30402108717,30402108717,30501110903,30402108717,0,0,0,0,0.13547745595608995,0.2709549119121799
7894,7894,11,female,professional,152.9860868109878,-27.49009854483041,153.22665290858404,-27.50322694250002,12320,30101100407,30303106020,30303106020,30101100407,30303106020,0,0,0,0,0.12996298249628815,0.2599259649925763
7895,7895,5,female,other,152.99728602199568,-27.58020662886786,153.03831204343126,-27.552726942478785,3748,30101100416,30102101213,30102101213,30101100129,30101100416,30102100738,0,0,0,0.04727533268073074,0.11810899763366886
7896,7896,9,female,other,152.97747403536917,-27.46838762969916,153.20892763225908,-27.630172824331773,12626,30402108630,30504113709,30504113709,30504113709,30504113731,30402108630,30504113709,0,0,0.1273128719324798,0.27272562929729915
7897,7897,6,female,retail,152.9638297846899,-27.48972690846258,153.02230781335584,-27.37632096061324,3119,30101100605,30103101801,30103101801,30503112613,30101100605,30103101913,0,0,0,0.1107299364884368,0.40000946043400654
7898,7898,13,male,utilities,152.9755063247962,-27.52387525444773,153.2062007034913,-27.497155448946643,64,30101100314,30102100722,30102100722,30101100314,30102100736,0,0,0,0,0.052034928113453865,0.10931057607045136
7899,7899,12,male,retail,153.250313541782,-27.526612246023568,153.20563611786127,-27.619388882729314,9292,30403109210,30501110610,30501110610,30403109210,0,0,0,0,0,0.08600543091007547,0.08600543091007547
7900,7900,13,male,professional,152.98717794008445,-27.449511950701275,153.01637707064384,-27.37632096061324,4581,30203104027,30501110532,30501110532,30203104027,0,0,0,0,0,0.07667137615900212,0.07667137615900212
7901,7901,5,female,arts,153.0372602329295,-27.5303098994166,153.2162347860694,-27.579461307253148,5904,30501110531,30501110519,30501110519,30501110531,30501110519,30501110519,30501110519,30501110519,0,0.00791646309103833,0.01583292618207666
7902,7902,9,male,education,153.0296226692886,-27.522722618146247,153.02834368432718,-27.549387681155164,1683,30403109416,30504113731,30504113731,30403109416,0,0,0,0,0,0.022151420148597067,0.022151420148597067
7903,7903,13,female,it,153.02607252438253,-27.46709050220376,153.2724893371756,-27.45033544781302,10589,30101100336,30101100602,30101100602,30101100336,30101100602,0,0,0,0,0.02136542011839844,0.04273084023679688
7904,7904,12,male,wholesale,153.0351375439035,-27.524888590536964,152.94725081131386,-27.421304376499844,12506,30101100121,30302105224,30302105224,30101100121,30501111030,0,0,0,0,0.18369410171176392,0.38001454259719714
7905,7905,10,male,education,153.21068971943663,-27.5227284208766,152.98354486808643,-27.545338260661453,11225,30401108214,30203103807,30203103807,30204104535,30203103807,30303106513,30401108214,30203103807,30101100209,0.21337142204190576,0.7894439111947791
7906,7906,9,female,transport,153.0263695559118,-27.448344325472632,153.26763620556875,-27.546024425361804,8893,30101100318,30101100318,30101100318,30101100318,30101100318,0,0,0,0,0.0,0.0
7907,7907,9,female,retail,153.0222418095418,-27.43243471005409,153.2601869534213,-27.496915434067404,4786,30501110531,30504113505,30504113505,30501110531,30501110534,0,0,0,0,0.01659516883301668,0.024241529223437475
7908,7908,8,male,construction,153.0695815930324,-27.394143721891552,153.0246800645418,-27.324629933510565,6015,30504113615,30203104029,30203104029,30203104025,30202103311,30503113111,30503112613,30203104025,30504113615,0.08391408843130063,0.28882446245902493
7909,7909,7,male,health,153.02767552831835,-27.474006769992428,152.98352357748874,-27.428864337069648,10632,30503112843,30501110518,30501110518,30503112843,30501110518,0,0,0,0,0.0271844110983054,0.0543688221966108
